Date,Open,High,Low,Close,Adj Close,Volume
2021-05-05,14.450000,16.700001,14.330000,15.610000,14.847637,10450400
2021-05-06,15.990000,16.450001,15.610000,16.000000,15.218591,1642600
2021-05-07,16.150000,16.900000,15.520000,16.600000,15.789289,2297900
2021-05-10,16.850000,16.900000,15.860000,15.880000,15.104452,1031400
2021-05-11,15.680000,16.150000,15.150000,16.150000,15.361264,1700500
2021-05-12,15.940000,16.370001,15.720000,15.940000,15.161521,352400
2021-05-13,15.790000,15.920000,15.430000,15.750000,14.980801,603200
2021-05-14,15.790000,16.209999,15.400000,16.000000,15.218591,2403400
2021-05-17,15.990000,16.340000,15.700000,16.340000,15.541986,1352500
2021-05-18,16.350000,16.600000,15.920000,15.920000,15.142497,407500
2021-05-19,15.880000,16.100000,15.520000,15.600000,14.838127,1232900
2021-05-20,15.660000,15.830000,15.200000,15.750000,14.980801,359300
2021-05-21,15.710000,15.750000,15.590000,15.700000,14.933242,258200
2021-05-24,15.750000,15.910000,15.550000,15.650000,14.885684,320800
2021-05-25,15.630000,15.840000,15.550000,15.600000,14.838127,204600
2021-05-26,15.670000,15.730000,15.300000,15.310000,14.562289,516200
2021-05-27,15.460000,15.730000,15.260000,15.510000,14.752522,570100
2021-05-28,15.740000,15.960000,15.560000,15.850000,15.075917,392400
2021-05-31,15.840000,16.150000,15.740000,16.100000,15.313708,1153500
2021-06-01,16.150000,16.320000,16.049999,16.290001,15.494430,707900
2021-06-02,16.200001,16.440001,15.960000,16.280001,15.484918,741800
2021-06-04,16.450001,16.790001,16.070000,16.790001,15.970010,649100
2021-06-07,16.670000,16.750000,16.299999,16.420000,15.618078,412500
2021-06-08,16.570000,16.580000,16.110001,16.160000,15.370776,196800
2021-06-09,16.219999,16.240000,15.980000,16.170000,15.380287,875800
2021-06-10,16.250000,16.709999,16.250000,16.709999,15.893915,738800
2021-06-11,16.700001,16.879999,16.389999,16.700001,15.884403,1006900
2021-06-14,17.000000,17.459999,16.940001,17.299999,16.455101,1538200
2021-06-15,17.410000,18.400000,17.400000,18.010000,17.130426,1488800
2021-06-16,18.400000,18.799999,18.090000,18.530001,17.625032,778100
2021-06-17,18.570000,18.969999,18.200001,18.700001,17.786728,1155900
2021-06-18,18.620001,18.900000,18.320000,18.500000,17.596497,709700
2021-06-21,18.520000,19.340000,18.520000,19.290001,18.347916,706900
2021-06-22,19.290001,19.500000,18.879999,18.950001,18.024521,791000
2021-06-23,19.040001,19.299999,18.459999,18.940001,18.015009,372600
2021-06-24,19.020000,20.280001,18.879999,19.860001,18.890076,1164300
2021-06-25,19.799999,20.080000,19.250000,19.590000,18.633263,1115000
2021-06-28,19.590000,19.879999,19.080000,19.299999,18.357424,346200
2021-06-29,19.309999,19.879999,19.260000,19.639999,18.680820,842500
2021-06-30,19.639999,19.850000,19.379999,19.750000,18.785448,1208500
2021-07-01,19.860001,20.120001,19.400000,19.520000,18.566681,1474500
2021-07-02,19.639999,20.440001,19.629999,20.240000,19.251518,527600
2021-07-05,20.270000,20.799999,19.799999,20.680000,19.670029,1001300
2021-07-06,20.650000,20.780001,19.910000,20.360001,19.365656,768700
2021-07-07,20.500000,20.530001,20.010000,20.200001,19.213472,722600
2021-07-08,19.870001,19.870001,19.250000,19.250000,18.309868,710300
2021-07-12,19.250000,19.660000,19.000000,19.410000,18.462053,405800
2021-07-13,19.260000,19.440001,19.120001,19.200001,18.262310,376000
2021-07-14,19.400000,19.700001,19.030001,19.309999,18.366936,279400
2021-07-15,19.219999,19.290001,18.590000,18.590000,17.682100,333700
